"Dep.Country.Code","vbs","date","n"
"US","OTHER",2022-06-19,1
"US","OTHER",2022-06-22,2
"US","OTHER",2022-06-29,1
"US","OTHER",2022-07-02,1
"US","OTHER",2022-07-04,3
"US","OTHER",2022-07-05,1
"US","OTHER",2022-07-07,3
"US","OTHER",2022-07-08,2
"US","OTHER",2022-07-12,2
"US","OTHER",2022-07-13,3
"US","OTHER",2022-07-14,3
"US","OTHER",2022-07-15,2
"US","OTHER",2022-07-16,4
"US","OTHER",2022-07-17,1
"US","OTHER",2022-07-18,2
"US","OTHER",2022-07-19,1
"US","OTHER",2022-07-20,6
"US","OTHER",2022-07-21,5
"US","OTHER",2022-07-22,4
"US","OTHER",2022-07-23,3
"US","OTHER",2022-07-24,2
"US","OTHER",2022-07-25,5
"US","OTHER",2022-07-26,4
"US","OTHER",2022-07-27,1
"US","OTHER",2022-07-28,1
"US","OTHER",2022-07-29,5
"US","OTHER",2022-07-31,1
"US","OTHER",2022-08-01,2
"US","OTHER",2022-08-03,3
"US","OTHER",2022-08-04,6
"US","OTHER",2022-08-05,6
"US","OTHER",2022-08-06,5
"US","OTHER",2022-08-07,2
"US","OTHER",2022-08-08,5
"US","OTHER",2022-08-09,2
"US","OTHER",2022-08-10,5
"US","OTHER",2022-08-11,3
"US","OTHER",2022-08-12,1
"US","OTHER",2022-08-13,3
"US","OTHER",2022-08-14,6
"US","OTHER",2022-08-15,4
"US","OTHER",2022-08-16,3
"US","OTHER",2022-08-17,5
"US","OTHER",2022-08-18,3
"US","OTHER",2022-08-19,3
"US","OTHER",2022-08-20,2
"US","OTHER",2022-08-21,2
"US","OTHER",2022-08-22,5
"US","OTHER",2022-08-23,2
"US","OTHER",2022-08-24,1
"US","OTHER",2022-08-25,5
"US","OTHER",2022-08-26,4
"US","OTHER",2022-08-27,2
"US","OTHER",2022-08-29,5
"US","OTHER",2022-08-30,3
"US","OTHER",2022-09-01,1
"US","OTHER",2022-09-04,1
"US","OTHER",2022-09-06,2
"US","PA",2022-07-25,1
"US","PH",2022-07-18,1
"US","PH",2022-07-20,1
"US","PH",2022-08-19,1
"US","PH",2022-08-28,1
"US","PR",2022-06-18,1
"US","PR",2022-06-25,1
"US","PR",2022-06-29,1
"US","PR",2022-06-30,1
"US","PR",2022-07-24,1
"US","PR",2022-07-30,1
"US","PR",2022-08-02,1
"US","PR",2022-08-04,1
"US","PR",2022-08-07,1
"US","PR",2022-08-08,1
"US","PR",2022-08-13,1
"US","PR",2022-08-16,1
"US","PR",2022-08-27,1
"US","PR",2022-09-05,1
"US","SG",2022-07-18,1
"US","SG",2022-08-28,1
"US","TH",2022-08-14,1
"US","ZA",2022-07-16,1
